726172.94	-205791.40
726183.39	-205790.02
*	* unknown
726183.39	-205790.02
722572.05	-205996.19
*	* unknown
798529.10	-231861.96
797003.07	-230197.11
*	* unknown
417810.67	-303589.86
417695.97	-303420.75
*	* unknown
417695.97	-303420.75
416772.02	-298433.84
*	* unknown
858554.37	-306417.49
858531.32	-306341.79
*	* unknown
858394.73	-307564.86
858554.37	-306417.49
*	* unknown
669234.42	-144848.05
669212.17	-144837.50
669183.40	-144866.65
669267.09	-144898.21
669234.42	-144848.05
*	* unknown
496550.24	-271326.29
496536.17	-271279.20
*	* unknown
496536.17	-271279.20
492508.27	-268468.25
*	* unknown
465652.18	-252761.90
465661.90	-252813.02
*	* unknown
465661.90	-252813.02
465668.58	-252841.93
*	* unknown
465668.58	-252841.93
467789.97	-257543.04
*	* unknown
586666.59	-214052.12
575504.73	-207944.41
*	* unknown
464866.89	-236687.64
468162.70	-237049.16
*	* unknown
464792.04	-236564.70
464866.89	-236687.64
*	* unknown
782935.57	-189929.66
782868.44	-189237.60
*	* unknown
782868.44	-189237.60
787335.47	-185264.52
*	* unknown
